Nro_doc,fecha,Item,Codigo,Cantidad,Precio
4699.0,2022-10-19 00:00:00,1.0,1114,1,13500
4700.0,2022-10-19 00:00:00,1.0,1722,1,8500
29267.0,2022-02-16 00:00:00,1.0,4014,1,23500
29267.0,2022-02-16 00:00:00,2.0,4112,2,8000
29268.0,2022-02-16 00:00:00,1.0,98012,1,10000
29269.0,2022-02-16 00:00:00,1.0,2904,1,9500
29269.0,2022-02-16 00:00:00,2.0,3204,1,8900
29269.0,2022-02-16 00:00:00,3.0,2604,1,21800
29269.0,2022-02-16 00:00:00,4.0,6101,1,3500
29270.0,2022-02-16 00:00:00,1.0,4008,1,22000
29270.0,2022-02-16 00:00:00,2.0,4108,1,7500
29271.0,2022-02-16 00:00:00,1.0,4014,1,24000
29037.0,2022-01-03 00:00:00,1.0,1012,1,24000
29037.0,2022-01-03 00:00:00,2.0,1114,1,13500
29037.0,2022-01-03 00:00:00,3.0,1912,1,8800
29037.0,2022-01-03 00:00:00,4.0,1514,1,16400
29037.0,2022-01-03 00:00:00,5.0,1512,1,15500
29272.0,2022-02-17 00:00:00,1.0,2322,2,14500
29272.0,2022-02-17 00:00:00,2.0,1120,2,14500
29272.0,2022-02-17 00:00:00,3.0,1320,2,9000
29272.0,2022-02-17 00:00:00,4.0,1522,1,17500
4701.0,2022-10-20 00:00:00,1.0,1712,1,7800
6483.0,2022-10-13 00:00:00,1.0,1514,1,16000
6483.0,2022-10-13 00:00:00,2.0,1724,1,8800
29273.0,2022-02-17 00:00:00,1.0,1008,1,23000
29273.0,2022-02-17 00:00:00,2.0,2008,1,9800
29273.0,2022-02-17 00:00:00,3.0,1308,1,7500
29273.0,2022-02-17 00:00:00,4.0,1012,1,24000
29273.0,2022-02-17 00:00:00,5.0,1312,2,8000
29273.0,2022-02-17 00:00:00,6.0,98012,1,9800
29273.0,2022-02-17 00:00:00,7.0,6101,2,3500
29273.0,2022-02-17 00:00:00,8.0,1318,1,9000
29273.0,2022-02-17 00:00:00,9.0,1612,1,15500
4704.0,2022-10-21 00:00:00,1.0,2416,2,15000
4703.0,2022-10-21 00:00:00,1.0,2310,1,12000
4703.0,2022-10-21 00:00:00,2.0,1012,1,25000
4703.0,2022-10-21 00:00:00,3.0,6806,1,22000
4703.0,2022-10-21 00:00:00,4.0,6002,1,5000
4702.0,2022-10-21 00:00:00,1.0,1112,1,13000
4705.0,2022-10-21 00:00:00,1.0,1108,1,12000
4706.0,2022-10-21 00:00:00,1.0,19124,1,13000
4707.0,2022-10-21 00:00:00,1.0,1122,1,14500
4708.0,2022-10-21 00:00:00,1.0,1312,1,9000
4709.0,2022-10-21 00:00:00,1.0,2116,1,16500
4710.0,2022-10-21 00:00:00,1.0,6210,1,2000
4711.0,2022-10-24 00:00:00,1.0,1020,1,28000
4711.0,2022-10-24 00:00:00,2.0,3608,1,8000
4712.0,2022-10-24 00:00:00,1.0,1016,1,27000
4712.0,2022-10-24 00:00:00,2.0,1316,1,9500
4712.0,2022-10-24 00:00:00,3.0,1116,1,13500
4713.0,2022-10-24 00:00:00,1.0,6210,1,4000
4714.0,2022-10-24 00:00:00,1.0,2314,1,13000
4714.0,2022-10-24 00:00:00,2.0,1714,1,8000
4714.0,2022-10-24 00:00:00,3.0,1314,1,9500
4715.0,2022-10-24 00:00:00,1.0,1314,2,9500
4715.0,2022-10-24 00:00:00,2.0,1116,1,13500
4715.0,2022-10-24 00:00:00,3.0,1916,1,9300
4716.0,2022-10-24 00:00:00,1.0,4614,2,10500
4716.0,2022-10-24 00:00:00,2.0,6101,2,2500
3421.0,2022-03-07 00:00:00,2.0,19114,1,11000
29967.0,2022-02-28 00:00:00,1.0,4018,1,25000
29967.0,2022-02-28 00:00:00,2.0,4720,1,16000
29967.0,2022-02-28 00:00:00,3.0,4318,1,12800
3422.0,2022-03-07 00:00:00,1.0,2322,1,14500
3422.0,2022-03-07 00:00:00,2.0,1624,1,18000
3422.0,2022-03-07 00:00:00,3.0,1318,2,8800
4630.0,2022-09-21 00:00:00,1.0,6210,1,5000
4631.0,2022-09-21 00:00:00,1.0,2320,1,14500
3423.0,2022-03-07 00:00:00,1.0,19112,-1,11000
3423.0,2022-03-07 00:00:00,2.0,1712,1,7700
3424.0,2022-03-07 00:00:00,1.0,19114,1,11000
3425.0,2022-03-07 00:00:00,1.0,2314,2,13000
3425.0,2022-03-07 00:00:00,2.0,1314,2,8200
3425.0,2022-03-07 00:00:00,3.0,1618,1,16500
3426.0,2022-03-07 00:00:00,1.0,4816,1,11000
3426.0,2022-03-07 00:00:00,2.0,4316,1,12500
3427.0,2022-03-07 00:00:00,1.0,1908,1,8500
3428.0,2022-03-07 00:00:00,1.0,1126,1,14800
3429.0,2022-03-07 00:00:00,1.0,4518,1,11000
3429.0,2022-03-07 00:00:00,2.0,4118,1,8500
3429.0,2022-03-07 00:00:00,3.0,4318,1,12800
29968.0,2022-02-28 00:00:00,1.0,6102,1,5000
29968.0,2022-02-28 00:00:00,2.0,1308,1,7600
29968.0,2022-02-28 00:00:00,3.0,1508,1,14500
3430.0,2022-03-08 00:00:00,1.0,10006,1,21800
3430.0,2022-03-08 00:00:00,2.0,10306,1,9500
3430.0,2022-03-08 00:00:00,3.0,1924,1,10000
3431.0,2022-03-08 00:00:00,1.0,98020,-1,18000
3431.0,2022-03-08 00:00:00,2.0,1124,1,14500
29969.0,2022-02-28 00:00:00,1.0,2316,2,13500
29969.0,2022-02-28 00:00:00,2.0,1618,2,16500
29969.0,2022-02-28 00:00:00,3.0,2316,2,13500
3432.0,2022-03-08 00:00:00,1.0,1712,1,7500
29970.0,2022-02-28 00:00:00,1.0,1022,1,28500
29970.0,2022-02-28 00:00:00,2.0,1322,2,9000
29970.0,2022-02-28 00:00:00,3.0,1718,1,8800
3433.0,2022-03-08 00:00:00,1.0,4318,1,12800
3433.0,2022-03-08 00:00:00,2.0,4118,1,8500
29971.0,2022-02-28 00:00:00,1.0,2308,2,11500
29971.0,2022-02-28 00:00:00,2.0,1508,1,14500
29971.0,2022-02-28 00:00:00,3.0,1608,1,14500
29971.0,2022-02-28 00:00:00,4.0,2008,1,9800
29971.0,2022-02-28 00:00:00,5.0,19108,1,10800
29972.0,2022-02-28 00:00:00,1.0,2316,1,13500
29972.0,2022-02-28 00:00:00,2.0,19116,1,11300
29972.0,2022-02-28 00:00:00,3.0,1318,1,8800
29973.0,2022-02-28 00:00:00,1.0,2306,1,10500
29973.0,2022-02-28 00:00:00,2.0,2312,1,12500
29974.0,2022-02-28 00:00:00,1.0,2308,1,11500
29974.0,2022-02-28 00:00:00,2.0,1310,1,7500
29975.0,2022-02-28 00:00:00,1.0,1922,1,10000
29976.0,2022-02-28 00:00:00,1.0,19114,1,11000
29977.0,2022-02-28 00:00:00,1.0,2008,1,9800
3434.0,2022-03-08 00:00:00,1.0,7310,1,10000
3434.0,2022-03-08 00:00:00,2.0,6908,-1,10500
3434.0,2022-03-08 00:00:00,3.0,6910,1,10500
3434.0,2022-03-08 00:00:00,4.0,6102,1,4000
3434.0,2022-03-08 00:00:00,5.0,7808,-1,24000
3434.0,2022-03-08 00:00:00,6.0,7810,1,24000
3434.0,2022-03-08 00:00:00,7.0,7110,2,8500
3434.0,2022-03-08 00:00:00,8.0,7410,1,11000
29979.0,2022-02-28 00:00:00,1.0,1508,1,14500
3435.0,2022-03-08 00:00:00,1.0,2306,1,10500
3435.0,2022-03-08 00:00:00,2.0,1106,1,11500
3435.0,2022-03-08 00:00:00,3.0,6001,1,5000
3436.0,2022-03-08 00:00:00,1.0,1910,2,8800
3437.0,2022-03-08 00:00:00,1.0,1508,1,14500
3438.0,2022-03-08 00:00:00,1.0,2510,-1,10000
3438.0,2022-03-08 00:00:00,2.0,2308,1,11500
29980.0,2022-02-28 00:00:00,1.0,1824,1,14000
29980.0,2022-02-28 00:00:00,2.0,98020,1,9000
29980.0,2022-02-28 00:00:00,3.0,1624,1,18800
29980.0,2022-02-28 00:00:00,4.0,1524,1,18800
29980.0,2022-02-28 00:00:00,5.0,1518,1,16500
29981.0,2022-02-28 00:00:00,1.0,1012,1,23500
29981.0,2022-02-28 00:00:00,2.0,1016,1,24500
3439.0,2022-03-08 00:00:00,1.0,1508,1,14500
29982.0,2022-02-28 00:00:00,1.0,2310,1,10000
29982.0,2022-02-28 00:00:00,2.0,1510,1,15000
29983.0,2022-02-28 00:00:00,1.0,1122,1,12300
3440.0,2022-03-08 00:00:00,1.0,2314,-1,13000
3440.0,2022-03-08 00:00:00,2.0,2316,1,13500
29157.0,2022-02-10 00:00:00,4.0,1506,1,14000
29157.0,2022-02-10 00:00:00,5.0,1906,1,8500
29157.0,2022-02-10 00:00:00,6.0,6001,1,5000
29157.0,2022-02-10 00:00:00,7.0,6109,1,7000
29157.0,2022-02-10 00:00:00,8.0,2506,1,8800
29157.0,2022-02-10 00:00:00,9.0,6002,1,5000
4679.0,2022-10-03 00:00:00,1.0,1318,2,9800
4680.0,2022-10-03 00:00:00,1.0,4806,1,10000
4681.0,2022-10-03 00:00:00,1.0,2318,1,14000
4682.0,2022-10-03 00:00:00,1.0,1124,1,14800
4684.0,2022-10-03 00:00:00,1.0,1912,1,8800
4683.0,2022-10-03 00:00:00,1.0,6210,1,8000
4678.0,2022-10-03 00:00:00,1.0,58016,1,15900
4678.0,2022-10-03 00:00:00,2.0,1518,1,15000
6486.0,2022-10-04 00:00:00,1.0,8306,2,9800
6486.0,2022-10-04 00:00:00,2.0,8108,2,9800
6486.0,2022-10-04 00:00:00,3.0,1606,1,5500
6486.0,2022-10-04 00:00:00,4.0,6002,1,5000
6487.0,2022-10-04 00:00:00,1.0,2310,1,12000
6488.0,2022-10-04 00:00:00,1.0,6002,1,5000
6488.0,2022-10-04 00:00:00,2.0,6210,1,3500
6489.0,2022-10-04 00:00:00,1.0,1618,1,17000
6490.0,2022-10-04 00:00:00,1.0,1814,1,11000
6490.0,2022-10-04 00:00:00,2.0,6002,1,5000
6491.0,2022-10-04 00:00:00,1.0,1920,1,9800
6492.0,2022-10-04 00:00:00,1.0,4318,1,13500
6493.0,2022-10-04 00:00:00,1.0,2308,1,11500
6494.0,2022-10-05 00:00:00,1.0,2310,1,12000
29158.0,2022-02-10 00:00:00,1.0,2602,2,21500
29158.0,2022-02-10 00:00:00,2.0,6210,3,3900
29158.0,2022-02-10 00:00:00,3.0,2902,3,8800
29158.0,2022-02-10 00:00:00,4.0,3202,1,8800
29159.0,2022-02-10 00:00:00,1.0,2312,1,12500
29160.0,2022-02-10 00:00:00,1.0,1910,1,8800
29160.0,2022-02-10 00:00:00,2.0,6109,1,7000
29161.0,2022-02-11 00:00:00,1.0,2604,1,21800
29161.0,2022-02-11 00:00:00,2.0,2904,2,9500
29162.0,2022-02-11 00:00:00,1.0,4008,1,22000
29162.0,2022-02-11 00:00:00,2.0,4308,2,11000
29162.0,2022-02-11 00:00:00,3.0,4108,2,7500
3672.0,2022-03-22 00:00:00,1.0,1816,1,13000
36733673.0,2022-03-22 00:00:00,1.0,10010,1,22000
3674.0,2022-03-22 00:00:00,1.0,97018,1,11500
3675.0,2022-03-23 00:00:00,1.0,1316,2,8500
3676.0,2022-03-23 00:00:00,1.0,2316,1,13500
29163.0,2022-02-11 00:00:00,1.0,7010,1,12500
29163.0,2022-02-11 00:00:00,2.0,6908,1,10000
29163.0,2022-02-11 00:00:00,3.0,7110,1,8500
29163.0,2022-02-11 00:00:00,4.0,7210,1,9500
29163.0,2022-02-11 00:00:00,5.0,7310,1,10000
3677.0,2022-03-23 00:00:00,1.0,4812,1,10800
3677.0,2022-03-23 00:00:00,2.0,4818,1,12000
29164.0,2022-02-11 00:00:00,1.0,7306,1,9500
3678.0,2022-03-23 00:00:00,1.0,2012,1,10000
3679.0,2022-03-23 00:00:00,1.0,1110,1,12500
3679.0,2022-03-23 00:00:00,2.0,98008,1,8800
6495.0,2022-10-05 00:00:00,1.0,2312,1,12500
3680.0,2022-03-23 00:00:00,1.0,6510,1,14500
3680.0,2022-03-23 00:00:00,2.0,6512,1,15000
29165.0,2022-02-11 00:00:00,1.0,2608,2,22000
29165.0,2022-02-11 00:00:00,2.0,2908,2,9800
3681.0,2022-03-23 00:00:00,1.0,1324,1,10000
3682.0,2022-03-23 00:00:00,1.0,1106,1,11500
3683.0,2022-03-23 00:00:00,1.0,1510,1,15000
3683.0,2022-03-23 00:00:00,2.0,1112,1,13000
29167.0,2022-02-11 00:00:00,1.0,55020,1,10000
29167.0,2022-02-11 00:00:00,2.0,53020,1,10000
29168.0,2022-02-11 00:00:00,1.0,1006,1,22500
6496.0,2022-10-05 00:00:00,1.0,1914,1,9000
29169.0,2022-02-11 00:00:00,1.0,4912,1,13900
29169.0,2022-02-11 00:00:00,2.0,4112,1,8000
6497.0,2022-10-05 00:00:00,1.0,9008,1,23000
29521.0,2022-02-22 00:00:00,1.0,6803,1,20000
29521.0,2022-02-22 00:00:00,2.0,7104,1,7800
29521.0,2022-02-22 00:00:00,3.0,7304,1,9000
29522.0,2022-02-22 00:00:00,1.0,6806,2,21500
29522.0,2022-02-22 00:00:00,2.0,1306,2,8000
29170.0,2022-02-11 00:00:00,1.0,4818,2,12000
29170.0,2022-02-11 00:00:00,2.0,4116,2,8500
29170.0,2022-02-11 00:00:00,3.0,4316,1,12500
29170.0,2022-02-11 00:00:00,4.0,58018,1,16000
29171.0,2022-02-11 00:00:00,1.0,9112,2,12000
4717.0,2022-10-24 00:00:00,1.0,1122,1,14500
6470.0,2022-10-06 00:00:00,2.0,1612,1,15500
6471.0,2022-10-06 00:00:00,1.0,2316,1,13500
6471.0,2022-10-06 00:00:00,2.0,1616,1,16500
29189.0,2022-02-14 00:00:00,1.0,1022,1,28500
29189.0,2022-02-14 00:00:00,2.0,1322,1,9500
29189.0,2022-02-14 00:00:00,3.0,1922,1,9800
29190.0,2022-02-14 00:00:00,1.0,2318,1,13800
29190.0,2022-02-14 00:00:00,2.0,1116,2,13500
29190.0,2022-02-14 00:00:00,3.0,1716,1,7800
29191.0,2022-02-14 00:00:00,1.0,4006,2,22000
29191.0,2022-02-14 00:00:00,2.0,4108,2,7500
29191.0,2022-02-14 00:00:00,3.0,4506,1,9500
29192.0,2022-02-14 00:00:00,1.0,1524,1,18000
29192.0,2022-02-14 00:00:00,2.0,1124,1,14800
29193.0,2022-02-14 00:00:00,1.0,1522,2,17500
29193.0,2022-02-14 00:00:00,2.0,1120,2,14500
29193.0,2022-02-14 00:00:00,3.0,1920,1,9800
29532.0,2022-02-23 00:00:00,1.0,2308,1,11500
29532.0,2022-02-23 00:00:00,2.0,1508,1,14500
29194.0,2022-02-14 00:00:00,1.0,2318,1,13800
29194.0,2022-02-14 00:00:00,2.0,19120,1,11800
29194.0,2022-02-14 00:00:00,3.0,1718,1,8000
29195.0,2022-02-14 00:00:00,1.0,1008,1,23000
29195.0,2022-02-14 00:00:00,2.0,1108,2,12000
29195.0,2022-02-14 00:00:00,3.0,1308,1,7500
29195.0,2022-02-14 00:00:00,4.0,19108,1,10800
29533.0,2022-02-23 00:00:00,1.0,6804,1,22000
29533.0,2022-02-23 00:00:00,2.0,7106,1,8000
29533.0,2022-02-23 00:00:00,3.0,7304,1,9000
29196.0,2022-02-14 00:00:00,1.0,2316,1,13500
29196.0,2022-02-14 00:00:00,2.0,1116,1,13500
29196.0,2022-02-14 00:00:00,3.0,1518,1,16500
29196.0,2022-02-14 00:00:00,4.0,1314,1,8200
29196.0,2022-02-14 00:00:00,5.0,1618,1,16500
3684.0,2022-03-23 00:00:00,1.0,1112,1,13000
3685.0,2022-03-23 00:00:00,1.0,1320,1,9000
29534.0,2022-02-23 00:00:00,1.0,2308,2,11500
29534.0,2022-02-23 00:00:00,2.0,1510,1,15000
29534.0,2022-02-23 00:00:00,3.0,1310,1,7500
29534.0,2022-02-23 00:00:00,4.0,2510,1,10000
3686.0,2022-03-23 00:00:00,1.0,6518,1,16500
29535.0,2022-02-23 00:00:00,1.0,2506,1,9000
3687.0,2022-03-23 00:00:00,1.0,1312,1,8000
29536.0,2022-02-23 00:00:00,1.0,1610,1,15000
3688.0,2022-03-23 00:00:00,1.0,2520,1,11800
29537.0,2022-02-23 00:00:00,1.0,1610,1,15000
29538.0,2022-02-23 00:00:00,1.0,1004,2,23000
29538.0,2022-02-23 00:00:00,2.0,1106,1,11500
29538.0,2022-02-23 00:00:00,3.0,1306,1,7000
29538.0,2022-02-23 00:00:00,4.0,1904,1,8000
29538.0,2022-02-23 00:00:00,5.0,1504,1,13500
3690.0,2022-03-23 00:00:00,1.0,1120,-1,14500
3691.0,2022-03-23 00:00:00,1.0,2208,1,25000
3691.0,2022-03-23 00:00:00,2.0,1910,1,8800
3691.0,2022-03-23 00:00:00,3.0,1310,1,7500
3691.0,2022-03-23 00:00:00,4.0,1510,1,15000
3691.0,2022-03-23 00:00:00,5.0,1610,1,15000
3692.0,2022-03-23 00:00:00,1.0,4008,2,22000
3692.0,2022-03-23 00:00:00,2.0,4608,2,9800
29539.0,2022-02-23 00:00:00,1.0,2318,2,13500
29539.0,2022-02-23 00:00:00,2.0,1122,2,14500
29197.0,2022-02-14 00:00:00,1.0,2314,1,13000
29197.0,2022-02-14 00:00:00,2.0,1312,1,8000
29197.0,2022-02-14 00:00:00,3.0,1614,1,16000
29197.0,2022-02-14 00:00:00,4.0,1516,1,16000
29197.0,2022-02-14 00:00:00,5.0,1114,1,13500
29197.0,2022-02-14 00:00:00,6.0,6102,1,4000
29198.0,2022-02-14 00:00:00,1.0,1014,2,25000
29198.0,2022-02-14 00:00:00,2.0,1314,2,8200
29198.0,2022-02-14 00:00:00,3.0,1514,2,16000
29199.0,2022-02-14 00:00:00,1.0,6906,1,10000
29199.0,2022-02-14 00:00:00,2.0,7106,1,8000
29199.0,2022-02-14 00:00:00,3.0,7306,1,9500
29199.0,2022-02-14 00:00:00,4.0,7206,1,9000
29199.0,2022-02-14 00:00:00,5.0,7406,1,14000
29200.0,2022-02-14 00:00:00,1.0,6806,1,21500
29200.0,2022-02-14 00:00:00,2.0,7106,1,8000
29200.0,2022-02-14 00:00:00,3.0,7206,1,9000
29200.0,2022-02-14 00:00:00,4.0,6706,2,9500
6472.0,2022-10-07 00:00:00,1.0,4808,2,10000
6472.0,2022-10-07 00:00:00,2.0,4108,1,7500
6473.0,2022-10-07 00:00:00,1.0,2318,1,14000
6474.0,2022-10-07 00:00:00,1.0,6210,1,6000
4723.0,2022-10-25 00:00:00,1.0,98016,1,15000
4724.0,2022-10-26 00:00:00,1.0,1914,1,9000
4724.0,2022-10-26 00:00:00,2.0,1312,1,9000
4725.0,2022-10-26 00:00:00,1.0,2018,1,11500
29213.0,2022-02-14 00:00:00,1.0,6806,1,21500
29213.0,2022-02-14 00:00:00,2.0,7306,1,9500
29213.0,2022-02-14 00:00:00,3.0,7106,1,8000
4726.0,2022-10-26 00:00:00,1.0,6002,1,5000
29214.0,2022-02-15 00:00:00,1.0,1306,1,8000
29214.0,2022-02-15 00:00:00,2.0,2406,1,13900
29215.0,2022-02-15 00:00:00,1.0,1622,1,17500
29215.0,2022-02-15 00:00:00,2.0,1922,1,9800
29216.0,2022-02-15 00:00:00,1.0,2416,2,15000
29216.0,2022-02-15 00:00:00,2.0,2314,1,13000
29216.0,2022-02-15 00:00:00,3.0,2316,1,13500
29216.0,2022-02-15 00:00:00,4.0,98016,1,15000
29216.0,2022-02-15 00:00:00,5.0,1116,1,13500
29216.0,2022-02-15 00:00:00,6.0,1118,1,14000
29216.0,2022-02-15 00:00:00,7.0,1916,1,9300
29216.0,2022-02-15 00:00:00,8.0,6102,2,4000
29217.0,2022-02-15 00:00:00,1.0,6803,1,20000
29217.0,2022-02-15 00:00:00,2.0,7103,1,7800
29218.0,2022-02-15 00:00:00,1.0,1014,1,25000
29218.0,2022-02-15 00:00:00,2.0,1614,1,16000
29218.0,2022-02-15 00:00:00,3.0,1514,1,16000
29218.0,2022-02-15 00:00:00,4.0,1914,1,9000
29218.0,2022-02-15 00:00:00,5.0,2514,1,14000
29218.0,2022-02-15 00:00:00,6.0,1114,1,13500
29218.0,2022-02-15 00:00:00,7.0,1414,1,9200
29218.0,2022-02-15 00:00:00,8.0,1114,1,13500
29218.0,2022-02-15 00:00:00,9.0,6101,1,3500
29219.0,2022-02-15 00:00:00,1.0,1114,2,12500
29219.0,2022-02-15 00:00:00,2.0,1314,1,7800
29219.0,2022-02-15 00:00:00,3.0,2414,1,14200
29220.0,2022-02-15 00:00:00,1.0,1006,1,22500
29220.0,2022-02-15 00:00:00,2.0,1406,1,9500
4727.0,2022-10-26 00:00:00,1.0,9220,1,8000
29221.0,2022-02-15 00:00:00,1.0,2604,1,21800
29221.0,2022-02-15 00:00:00,2.0,2904,2,9500
29221.0,2022-02-15 00:00:00,3.0,3304,1,8900
29222.0,2022-02-15 00:00:00,1.0,1922,1,9800
29222.0,2022-02-15 00:00:00,2.0,6002,1,5000
29222.0,2022-02-15 00:00:00,3.0,2316,1,13500
29224.0,2022-02-15 00:00:00,1.0,9020,2,25500
29224.0,2022-02-15 00:00:00,2.0,9222,2,8500
29224.0,2022-02-15 00:00:00,3.0,9120,1,13000
29224.0,2022-02-15 00:00:00,4.0,6102,5,4600
29224.0,2022-02-15 00:00:00,5.0,6001,2,3500
29225.0,2022-02-15 00:00:00,1.0,2316,1,13500
4728.0,2022-10-27 00:00:00,1.0,2310,1,12000
29226.0,2022-02-15 00:00:00,1.0,9004,2,21500
29226.0,2022-02-15 00:00:00,2.0,9204,2,7000
4729.0,2022-10-27 00:00:00,1.0,1314,1,9500
4730.0,2022-10-27 00:00:00,1.0,2320,1,14500
4731.0,2022-10-27 00:00:00,1.0,2416,1,15000
4732.0,2022-10-28 00:00:00,1.0,1116,1,13500
29275.0,2022-02-17 00:00:00,1.0,9210,2,7500
29275.0,2022-02-17 00:00:00,2.0,9110,2,12500
29275.0,2022-02-17 00:00:00,3.0,1008,1,22000
29275.0,2022-02-17 00:00:00,4.0,58010,1,14300
29275.0,2022-02-17 00:00:00,5.0,9510,1,9500
29276.0,2022-02-17 00:00:00,1.0,9218,2,8000
29276.0,2022-02-17 00:00:00,2.0,9118,2,13000
29276.0,2022-02-17 00:00:00,3.0,9016,1,24500
29276.0,2022-02-17 00:00:00,4.0,2518,1,11000
29277.0,2022-02-17 00:00:00,1.0,9008,1,22000
29277.0,2022-02-17 00:00:00,2.0,9208,1,7000
29277.0,2022-02-17 00:00:00,3.0,9108,1,11500
29277.0,2022-02-17 00:00:00,4.0,9508,1,9300
29277.0,2022-02-17 00:00:00,5.0,1708,1,7000
29277.0,2022-02-17 00:00:00,6.0,6101,1,3500
29277.0,2022-02-17 00:00:00,7.0,9118,1,11500
29279.0,2022-02-17 00:00:00,1.0,1024,1,29000
29279.0,2022-02-17 00:00:00,2.0,2324,1,15000
29279.0,2022-02-17 00:00:00,3.0,1124,2,14800
29279.0,2022-02-17 00:00:00,4.0,1324,1,10000
29279.0,2022-02-17 00:00:00,5.0,6102,2,4000
29279.0,2022-02-17 00:00:00,6.0,98022,1,18000
29279.0,2022-02-17 00:00:00,7.0,1624,1,18000
29279.0,2022-02-17 00:00:00,8.0,1324,1,10000
29280.0,2022-02-17 00:00:00,1.0,2604,2,21800
29280.0,2022-02-17 00:00:00,2.0,2904,3,9500
29278.0,2022-02-17 00:00:00,1.0,2324,1,15000
29278.0,2022-02-17 00:00:00,2.0,1924,1,9800
29278.0,2022-02-17 00:00:00,3.0,1520,1,17500
29278.0,2022-02-17 00:00:00,4.0,6210,1,4000
29227.0,2022-02-15 00:00:00,1.0,43014,1,14500
29227.0,2022-02-15 00:00:00,2.0,41014,2,10500
29227.0,2022-02-15 00:00:00,3.0,44018,1,15800
29281.0,2022-02-17 00:00:00,1.0,4612,2,9800
29228.0,2022-02-15 00:00:00,1.0,1112,2,13000
29228.0,2022-02-15 00:00:00,2.0,1310,2,7500
29228.0,2022-02-15 00:00:00,3.0,2312,1,12500
29228.0,2022-02-15 00:00:00,4.0,1514,2,16000
29228.0,2022-02-15 00:00:00,5.0,2312,1,12500
29228.0,2022-02-15 00:00:00,6.0,1712,1,7500
29228.0,2022-02-15 00:00:00,7.0,1318,3,8800
29228.0,2022-02-15 00:00:00,8.0,1118,2,14000
29228.0,2022-02-15 00:00:00,9.0,2316,2,13500
29228.0,2022-02-15 00:00:00,10.0,1620,1,17000
29228.0,2022-02-15 00:00:00,11.0,1520,1,17000
29228.0,2022-02-15 00:00:00,12.0,1918,2,9500
29282.0,2022-02-17 00:00:00,1.0,1922,1,9800
29282.0,2022-02-17 00:00:00,2.0,1322,3,9800
29282.0,2022-02-17 00:00:00,3.0,2322,2,14500
29283.0,2022-02-17 00:00:00,1.0,6001,1,4500
29284.0,2022-02-17 00:00:00,1.0,6001,1,4500
29284.0,2022-02-17 00:00:00,2.0,1006,1,22500
29284.0,2022-02-17 00:00:00,3.0,2206,1,24000
29284.0,2022-02-17 00:00:00,4.0,1104,1,11000
29284.0,2022-02-17 00:00:00,5.0,1504,1,13500
29284.0,2022-02-17 00:00:00,6.0,1604,1,13500
29284.0,2022-02-17 00:00:00,7.0,1906,1,8500
29284.0,2022-02-17 00:00:00,8.0,2506,1,8500
4733.0,2022-10-28 00:00:00,1.0,1312,1,9000
29230.0,2022-02-15 00:00:00,1.0,9116,2,13000
29230.0,2022-02-15 00:00:00,2.0,9216,1,7800
29231.0,2022-02-15 00:00:00,1.0,9306,1,12500
29231.0,2022-02-15 00:00:00,2.0,9516,1,10400
29231.0,2022-02-15 00:00:00,3.0,9206,1,7000
29231.0,2022-02-15 00:00:00,4.0,9508,1,9300
29231.0,2022-02-15 00:00:00,5.0,9216,1,7800
29231.0,2022-02-15 00:00:00,6.0,9516,1,10400
29231.0,2022-02-15 00:00:00,7.0,6101,2,3500
29231.0,2022-02-15 00:00:00,8.0,6109,1,7000
29232.0,2022-02-15 00:00:00,1.0,4604,1,9000
29232.0,2022-02-15 00:00:00,2.0,4610,1,10000
29233.0,2022-02-15 00:00:00,1.0,9216,1,7800
29233.0,2022-02-15 00:00:00,2.0,9116,1,13000
29233.0,2022-02-15 00:00:00,3.0,98016,1,15000
29233.0,2022-02-15 00:00:00,4.0,6101,1,3500
29234.0,2022-02-15 00:00:00,1.0,2316,1,13500
29234.0,2022-02-15 00:00:00,2.0,1616,1,16000
29234.0,2022-02-15 00:00:00,3.0,10504,1,8900
29234.0,2022-02-15 00:00:00,4.0,2406,1,12000
29234.0,2022-02-15 00:00:00,5.0,2304,1,10000
29234.0,2022-02-15 00:00:00,6.0,1104,1,9500
29234.0,2022-02-15 00:00:00,7.0,1906,1,9300
29235.0,2022-02-15 00:00:00,1.0,6109,3,7000
29236.0,2022-02-15 00:00:00,1.0,2216,1,10000
29237.0,2022-02-15 00:00:00,1.0,2424,1,16500
29237.0,2022-02-15 00:00:00,2.0,2322,1,14500
29237.0,2022-02-15 00:00:00,3.0,1122,1,14500
29237.0,2022-02-15 00:00:00,4.0,1522,1,17500
29237.0,2022-02-15 00:00:00,5.0,1124,1,14800
29237.0,2022-02-15 00:00:00,6.0,1322,1,9500
29237.0,2022-02-15 00:00:00,7.0,1922,1,9800
29238.0,2022-02-15 00:00:00,1.0,1004,2,21500
29238.0,2022-02-15 00:00:00,2.0,1104,2,9500
29238.0,2022-02-15 00:00:00,3.0,2004,2,8900
29239.0,2022-02-15 00:00:00,1.0,9006,1,22000
29239.0,2022-02-15 00:00:00,2.0,9012,1,23500
29239.0,2022-02-15 00:00:00,3.0,9206,1,7000
29239.0,2022-02-15 00:00:00,4.0,9112,1,12000
29240.0,2022-02-16 00:00:00,1.0,1020,1,28000
29240.0,2022-02-16 00:00:00,2.0,1118,1,14000
29241.0,2022-02-16 00:00:00,1.0,4606,2,9500
